duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,result
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,27,11,0.41,0.11,0.41,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,28,15,0.54,0.11,0.46,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,29,51,0.03,0.14,0.03,0.06,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,740,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,30,52,0.07,0.13,0.07,0.06,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,31,53,0.10,0.13,0.10,0.06,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,209,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,32,54,0.12,0.12,0.12,0.06,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,501760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,33,55,0.15,0.12,0.15,0.05,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,34,56,0.18,0.12,0.18,0.05,0.00,0.00,0.00,0.00,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,35,12,0.34,0.11,0.34,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,domain_u,SF,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,36,16,0.44,0.11,0.39,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,37,13,0.35,0.11,0.35,0.00,0.00,0.00,0.00,0.00,normal.
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,38,14,0.37,0.11,0.37,0.00,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1143,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,140,1.00,0.00,1.00,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,607,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,141,1.00,0.00,0.50,0.02,0.00,0.00,0.00,0.00,normal.
10,tcp,smtp,SF,998,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3,142,1.00,0.00,0.33,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,2083,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,4,143,1.00,0.00,0.25,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,2640,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,5,144,1.00,0.00,0.20,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1209,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6,145,1.00,0.00,0.17,0.02,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1222,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7,146,1.00,0.00,0.14,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1088,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,8,147,1.00,0.00,0.12,0.02,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,9,46,0.11,0.22,0.11,0.09,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,190,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10,46,0.20,0.20,0.20,0.09,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11,46,0.27,0.18,0.27,0.09,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,6932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12,46,0.33,0.17,0.33,0.09,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,5171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,13,46,0.38,0.15,0.38,0.09,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1460,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,0.00,0.00,1.00,0.00,1.00,14,148,0.64,0.14,0.07,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1286,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,15,149,0.67,0.13,0.07,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,860,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,16,150,0.69,0.12,0.06,0.02,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,1425,404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,17,151,0.71,0.12,0.06,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1690,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,18,152,0.72,0.11,0.06,0.02,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,668,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,19,153,0.74,0.11,0.05,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1409,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,20,154,0.75,0.10,0.05,0.02,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,747,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21,154,0.76,0.10,0.05,0.02,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1371,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,22,154,0.77,0.09,0.05,0.02,0.00,0.00,0.00,0.00,normal.
14,tcp,smtp,SF,11565,1388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,23,154,0.78,0.09,0.04,0.02,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,1254,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,24,154,0.79,0.08,0.04,0.02,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,2513,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,25,154,0.80,0.08,0.04,0.02,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,1019,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,26,154,0.81,0.08,0.04,0.02,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,1076,331,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,27,154,0.81,0.07,0.04,0.02,0.00,0.00,0.00,0.00,normal.
22,tcp,smtp,S2,738,332,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1.00,0.50,0.00,0.00,1.00,0.00,1.00,28,154,0.82,0.07,0.04,0.02,0.04,0.01,0.00,0.00,normal.
0,tcp,other,SF,5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,29,1,0.03,0.10,0.21,0.00,0.03,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,30,40,0.20,0.10,0.23,0.10,0.03,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,259,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,31,41,0.23,0.10,0.26,0.10,0.03,0.00,0.00,0.00,normal.
212,tcp,smtp,SF,1905,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,32,151,0.75,0.09,0.03,0.02,0.03,0.01,0.00,0.00,normal.
21,tcp,smtp,SF,2156,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,33,151,0.76,0.09,0.03,0.02,0.03,0.01,0.00,0.00,normal.
0,tcp,ftp_data,SF,748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,34,42,0.24,0.09,0.26,0.10,0.03,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,740,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,35,43,0.26,0.09,0.29,0.09,0.03,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,1010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,36,44,0.28,0.08,0.31,0.09,0.03,0.00,0.00,0.00,normal.
0,tcp,ftp_data,SF,3482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,37,45,0.30,0.08,0.32,0.09,0.03,0.00,0.00,0.00,normal.
4,tcp,smtp,SF,11346,1390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,38,149,0.68,0.08,0.03,0.02,0.03,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,2602,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,39,149,0.69,0.08,0.03,0.02,0.03,0.01,0.00,0.00,normal.
0,tcp,smtp,SF,1528,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,40,149,0.70,0.08,0.03,0.02,0.03,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,1020,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,41,149,0.71,0.07,0.02,0.02,0.02,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,787,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,42,149,0.71,0.07,0.02,0.02,0.02,0.01,0.00,0.00,normal.
0,tcp,smtp,SF,672,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,43,149,0.72,0.07,0.02,0.02,0.02,0.01,0.00,0.00,normal.
2,tcp,smtp,SF,1955,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,44,149,0.73,0.07,0.02,0.02,0.02,0.01,0.00,0.00,normal.
0,tcp,finger,SF,8,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,45,4,0.02,0.09,0.02,0.50,0.02,0.00,0.00,0.00,normal.
3,tcp,smtp,SF,1026,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,46,148,0.72,0.09,0.02,0.02,0.02,0.01,0.00,0.00,normal.
2,tcp,finger,SF,9,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,47,5,0.04,0.09,0.02,0.40,0.02,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,855,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,48,147,0.71,0.08,0.02,0.02,0.02,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,979,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,49,147,0.71,0.08,0.02,0.02,0.02,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,1512,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,50,147,0.72,0.08,0.02,0.02,0.02,0.01,0.00,0.00,normal.
0,tcp,smtp,SF,714,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,51,147,0.73,0.08,0.02,0.02,0.02,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,1463,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,52,147,0.73,0.08,0.02,0.02,0.02,0.01,0.00,0.00,normal.
0,tcp,smtp,SF,1850,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,53,147,0.74,0.08,0.02,0.02,0.02,0.01,0.00,0.00,normal.
2,tcp,smtp,SF,2553,403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,54,147,0.74,0.07,0.02,0.02,0.02,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,1385,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,55,147,0.75,0.07,0.02,0.02,0.02,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,1168,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,56,147,0.75,0.07,0.02,0.02,0.02,0.01,0.00,0.00,normal.
0,tcp,smtp,SF,946,361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,57,147,0.75,0.07,0.02,0.02,0.02,0.01,0.00,0.00,normal.
5,tcp,smtp,SF,12461,1389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,58,147,0.76,0.07,0.02,0.02,0.02,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,835,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,59,147,0.76,0.07,0.02,0.02,0.02,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,880,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,60,147,0.77,0.07,0.02,0.02,0.02,0.01,0.00,0.00,normal.
0,tcp,smtp,SF,1358,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,61,147,0.77,0.07,0.02,0.02,0.02,0.01,0.00,0.00,normal.
0,tcp,smtp,SF,944,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,62,147,0.77,0.06,0.02,0.02,0.02,0.01,0.00,0.00,normal.
0,tcp,smtp,SF,781,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,63,147,0.78,0.06,0.02,0.02,0.02,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,1351,363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,64,147,0.78,0.06,0.02,0.02,0.02,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,893,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,65,147,0.78,0.06,0.02,0.02,0.02,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,2995,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,66,147,0.79,0.06,0.02,0.02,0.02,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,1195,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,67,147,0.79,0.06,0.01,0.02,0.01,0.01,0.00,0.00,normal.
0,tcp,smtp,SF,1074,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,68,147,0.79,0.06,0.01,0.02,0.01,0.01,0.00,0.00,normal.
0,tcp,smtp,SF,625,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,69,147,0.80,0.06,0.01,0.02,0.01,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,1351,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,70,147,0.80,0.06,0.01,0.02,0.01,0.01,0.00,0.00,normal.
0,tcp,smtp,SF,1180,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,71,147,0.80,0.06,0.01,0.02,0.01,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,1323,404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,72,148,0.81,0.06,0.01,0.02,0.01,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,1017,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,73,148,0.81,0.05,0.01,0.02,0.01,0.01,0.00,0.00,normal.
0,tcp,smtp,SF,1639,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,74,149,0.81,0.05,0.01,0.02,0.01,0.01,0.00,0.00,normal.
1,tcp,smtp,SF,1469,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,75,150,0.81,0.05,0.01,0.02,0.01,0.01,0.00,0.00,normal.
